gameid,datacompleteness,league,year,playoffs,date,game,patch,participantid,side,position,teamname,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,team kpm,ckpm,damagetochampions,dpm,damagetakenperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,goldspent,monsterkills
LOLTMNT02_29043,complete,LCK,2024,0,24/01/2024 08:06,1,14.01,200,Red,team,Hanwha Life Esports,1926,1,15,4,38,15,4,0.4673,0.5919,82633,2574.2368,2549.6262,134,4.1745,81,2.5234,40,331,10.3115,59864,38841,1210.0,56000,205
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,1,Blue,top,Hanwha Life Esports,1283,1,3,2,8,20,3,0.9353,1.0756,17625,824.2401,508.7607,10,0.4677,2,0.0935,3,21,0.9821,9142,6249,292.2369,6225,8
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,2,Blue,jng,Hanwha Life Esports,1283,1,1,0,12,20,3,0.9353,1.0756,8178,382.4474,914.8246,6,0.2806,8,0.3741,4,32,1.4965,8188,5295,247.6228,6100,118
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,3,Blue,mid,Hanwha Life Esports,1283,1,10,1,5,20,3,0.9353,1.0756,18514,865.8145,648.2619,6,0.2806,13,0.608,3,30,1.403,12668,9775,457.1317,12575,16
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,4,Blue,bot,Hanwha Life Esports,1283,1,4,0,9,20,3,0.9353,1.0756,15881,742.6812,325.7677,23,1.0756,14,0.6547,4,50,2.3383,10226,7333,342.9306,6150,4
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,5,Blue,sup,Hanwha Life Esports,1283,1,2,0,15,20,3,0.9353,1.0756,2351,109.9454,215.8223,27,1.2627,9,0.4209,6,52,2.4318,7345,4452,208.1995,5400,0
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,6,Red,top,FearX,1283,0,2,5,1,3,20,0.1403,1.0756,5556,259.8285,952.0966,7,0.3274,2,0.0935,3,14,0.6547,7838,4945,231.2549,6775,2
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,7,Red,jng,FearX,1283,0,0,4,1,3,20,0.1403,1.0756,6251,292.3305,1043.4295,20,0.9353,5,0.2338,14,37,1.7303,5708,2815,131.6446,5350,107
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,8,Red,mid,FearX,1283,0,1,4,1,3,20,0.1403,1.0756,18143,848.4645,779.8597,9,0.4209,3,0.1403,2,17,0.795,7812,4919,230.039,7300,0
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,9,Red,bot,FearX,1283,0,0,3,2,3,20,0.1403,1.0756,6780,317.0694,584.6142,10,0.4677,6,0.2806,4,25,1.1691,7000,4107,192.0655,6800,0
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,10,Red,sup,FearX,1283,0,0,4,1,3,20,0.1403,1.0756,2948,137.8644,515.0273,56,2.6189,7,0.3274,11,71,3.3203,4825,1932,90.3507,4625,0
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,100,Blue,team,Hanwha Life Esports,1283,1,20,3,49,20,3,0.9353,1.0756,62549,2925.1286,2613.4373,72,3.3671,46,2.1512,20,185,8.6516,47569,33104,1548.1216,36450,146
LOLTMNT02_29074,complete,LCK,2024,0,24/01/2024 09:00,2,14.01,200,Red,team,FearX,1283,0,3,20,6,3,20,0.1403,1.0756,39678,1855.5573,3875.0273,102,4.7701,23,1.0756,34,164,7.6695,33183,18718,875.3546,30850,109
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,1,Blue,top,Ninjas in Pyjamas,2809,1,1,4,7,12,13,0.2563,0.534,24465,522.5703,965.9808,28,0.5981,7,0.1495,13,82,1.7515,16219,10213,218.1488,15448,17
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,2,Blue,jng,Ninjas in Pyjamas,2809,1,1,2,11,12,13,0.2563,0.534,10758,229.79,655.963,16,0.3418,11,0.235,16,58,1.2389,13647,7641,163.2111,12973,198
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,3,Blue,mid,Ninjas in Pyjamas,2809,1,4,3,6,12,13,0.2563,0.534,50197,1072.2036,596.1766,12,0.2563,21,0.4486,9,76,1.6234,21239,15233,325.3756,19438,39
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,4,Blue,bot,Ninjas in Pyjamas,2809,1,6,2,3,12,13,0.2563,0.534,44232,944.7917,469.7045,21,0.4486,22,0.4699,4,61,1.303,21231,15225,325.2047,18493,50
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,5,Blue,sup,Ninjas in Pyjamas,2809,1,0,2,12,12,13,0.2563,0.534,5484,117.1378,480.8117,142,3.0331,31,0.6622,24,245,5.2332,10929,4923,105.1549,9955,0
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,6,Red,top,LGD Gaming,2809,0,3,2,2,13,12,0.2777,0.534,17824,380.7191,738.7967,13,0.2777,12,0.2563,9,51,1.0894,15948,9942,212.3603,15259,8
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,7,Red,jng,LGD Gaming,2809,0,2,1,7,13,12,0.2777,0.534,16171,345.4112,871.6768,18,0.3845,25,0.534,14,88,1.8797,13574,7568,161.6518,13054,194
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,8,Red,mid,LGD Gaming,2809,0,6,3,5,13,12,0.2777,0.534,27608,589.7045,776.8387,11,0.235,14,0.299,6,46,0.9826,21243,15237,325.461,19578,20
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,9,Red,bot,LGD Gaming,2809,0,2,3,8,13,12,0.2777,0.534,50380,1076.1125,535.0872,74,1.5806,56,1.1962,12,174,3.7166,16299,10293,219.8576,15724,24
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,10,Red,sup,LGD Gaming,2809,0,0,3,8,13,12,0.2777,0.534,10582,226.0306,690.3097,60,1.2816,21,0.4486,8,129,2.7554,14935,8929,190.7227,14198,0
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,100,Blue,team,Ninjas in Pyjamas,2809,1,12,13,39,12,13,0.2563,0.534,135135,2886.4721,3168.6152,219,4.6778,92,1.9651,66,521,11.1285,83265,53235,1137.0951,76307,304
10669-10669_game_1,partial,LPL,2024,0,24/01/2024 09:19,1,14.01,200,Red,team,LGD Gaming,2809,0,13,12,30,13,12,0.2777,0.534,122565,2617.9779,3612.7091,176,3.7593,128,2.7341,49,489,10.445,81999,51969,1110.0534,77813,246
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,1,Blue,top,LGD Gaming,1965,0,1,3,2,6,23,0.1832,0.8855,12036,367.5115,1089.1298,7,0.2137,5,0.1527,2,24,0.7328,12169,7885,240.7634,12115,0
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,2,Blue,jng,LGD Gaming,1965,0,2,5,3,6,23,0.1832,0.8855,14857,453.6489,1001.8931,10,0.3053,10,0.3053,8,41,1.2519,12061,7777,237.4656,11972,181
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,3,Blue,mid,LGD Gaming,1965,0,3,5,1,6,23,0.1832,0.8855,19950,609.1603,746.9008,15,0.458,5,0.1527,5,29,0.8855,13392,9108,278.1069,12389,0
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,4,Blue,bot,LGD Gaming,1965,0,0,6,1,6,23,0.1832,0.8855,21851,667.2061,765.6794,43,1.313,15,0.458,9,93,2.8397,10368,6084,185.771,9065,0
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,5,Blue,sup,LGD Gaming,1965,0,0,4,2,6,23,0.1832,0.8855,5624,171.7252,1147.3588,28,0.855,6,0.1832,5,53,1.6183,10121,5837,178.229,9694,0
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,6,Red,top,Ninjas in Pyjamas,1965,1,5,1,11,23,6,0.7023,0.8855,23973,732.0,939.542,12,0.3664,3,0.0916,6,32,0.9771,13015,8731,266.5954,12175,0
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,7,Red,jng,Ninjas in Pyjamas,1965,1,4,0,15,23,6,0.7023,0.8855,26742,816.5496,980.7023,10,0.3053,8,0.2443,7,36,1.0992,14778,10494,320.4275,11600,182
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,8,Red,mid,Ninjas in Pyjamas,1965,1,4,2,8,23,6,0.7023,0.8855,25487,778.229,891.6031,16,0.4885,6,0.1832,6,39,1.1908,14158,9874,301.4962,12834,12
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,9,Red,bot,Ninjas in Pyjamas,1965,1,10,2,9,23,6,0.7023,0.8855,44589,1361.4962,692.4275,16,0.4885,20,0.6107,5,61,1.8626,17291,13007,397.1603,15929,12
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,10,Red,sup,Ninjas in Pyjamas,1965,1,0,1,21,23,6,0.7023,0.8855,7676,234.3817,391.8473,61,1.8626,18,0.5496,15,121,3.6947,9696,5412,165.2519,8950,0
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,100,Blue,team,LGD Gaming,1965,0,6,23,9,6,23,0.1832,0.8855,74318,2269.2519,4750.9313,103,3.145,41,1.2519,29,239,7.2977,58111,36690,1120.3053,55235,182
10669-10669_game_2,partial,LPL,2024,0,24/01/2024 10:28,2,14.01,200,Red,team,Ninjas in Pyjamas,1965,1,23,6,64,23,6,0.7023,0.8855,128467,3922.6565,3896.1221,115,3.5115,55,1.6794,39,289,8.8244,68938,47517,1450.9008,61488,206
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,1,Blue,top,KT Rolster,2428,1,2,2,13,24,13,0.5931,0.9143,14180,350.4119,574.9918,16,0.3954,10,0.2471,11,51,1.2603,16419,11190,276.5239,15405,5
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,2,Blue,jng,KT Rolster,2428,1,4,3,10,24,13,0.5931,0.9143,13921,344.0115,739.0527,13,0.3213,22,0.5437,13,70,1.7298,13643,8414,207.9242,11975,202
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,3,Blue,mid,KT Rolster,2428,1,10,3,10,24,13,0.5931,0.9143,31499,778.3937,339.86,19,0.4695,12,0.2965,10,75,1.8534,18499,13270,327.9242,16200,33
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,4,Blue,bot,KT Rolster,2428,1,8,2,13,24,13,0.5931,0.9143,34175,844.5222,337.8089,47,1.1614,30,0.7414,6,137,3.3855,16888,11659,288.1137,16650,22
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,5,Blue,sup,KT Rolster,2428,1,0,3,14,24,13,0.5931,0.9143,12520,309.3904,613.196,52,1.285,13,0.3213,9,104,2.57,14313,9084,224.4811,13925,13
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,6,Red,top,Kwangdong Freecs,2428,0,4,4,5,13,24,0.3213,0.9143,18237,450.6672,575.5848,10,0.2471,6,0.1483,5,42,1.0379,14609,9380,231.7957,14925,12
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,7,Red,jng,Kwangdong Freecs,2428,0,2,5,8,13,24,0.3213,0.9143,12069,298.2455,1184.6787,21,0.5189,11,0.2718,23,52,1.285,12506,7277,179.827,12425,177
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,8,Red,mid,Kwangdong Freecs,2428,0,2,4,8,13,24,0.3213,0.9143,18473,456.4992,562.8089,37,0.9143,10,0.2471,11,63,1.5568,16760,11531,284.9506,15925,8
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,9,Red,bot,Kwangdong Freecs,2428,0,4,5,5,13,24,0.3213,0.9143,21007,519.1186,473.1549,20,0.4942,23,0.5684,8,65,1.6063,15992,10763,265.972,15900,8
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,10,Red,sup,Kwangdong Freecs,2428,0,1,6,8,13,24,0.3213,0.9143,5779,142.8089,673.6903,78,1.9275,11,0.2718,20,137,3.3855,8995,3766,93.0643,8050,0
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,100,Blue,team,KT Rolster,2428,1,24,13,60,24,13,0.5931,0.9143,106295,2626.7298,2604.9094,147,3.6326,87,2.1499,49,437,10.799,79762,53618,1324.9918,74155,275
LOLTMNT02_29105,complete,LCK,2024,0,24/01/2024 10:38,1,14.01,200,Red,team,Kwangdong Freecs,2428,0,13,24,34,13,24,0.3213,0.9143,75565,1867.3394,3469.9176,166,4.1021,61,1.5074,67,359,8.8715,68862,42718,1055.6343,67225,205
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,1,Blue,top,Ultra Prime,2190,0,0,3,1,3,17,0.0822,0.5479,8410,230.411,667.5616,20,0.5479,8,0.2192,8,41,1.1233,12260,7517,205.9452,12229,4
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,2,Blue,jng,Ultra Prime,2190,0,3,5,0,3,17,0.0822,0.5479,7666,210.0274,1101.1507,10,0.274,18,0.4932,13,47,1.2877,12032,7289,199.6986,11989,201
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,3,Blue,mid,Ultra Prime,2190,0,0,4,1,3,17,0.0822,0.5479,9936,272.2192,433.3425,19,0.5205,19,0.5205,7,59,1.6164,15317,10574,289.6986,14409,12
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,4,Blue,bot,Ultra Prime,2190,0,0,1,3,3,17,0.0822,0.5479,8672,237.589,228.9589,18,0.4932,25,0.6849,9,66,1.8082,14334,9591,262.7671,13014,21
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,5,Blue,sup,Ultra Prime,2190,0,0,4,3,3,17,0.0822,0.5479,2357,64.5753,359.8356,70,1.9178,24,0.6575,24,125,3.4247,7824,3081,84.411,6766,0
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,6,Red,top,Invictus Gaming,2190,1,4,0,5,17,3,0.4658,0.5479,15350,420.5479,546.9589,16,0.4384,9,0.2466,3,47,1.2877,17088,12345,338.2192,14722,28
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,7,Red,jng,Invictus Gaming,2190,1,0,0,16,17,3,0.4658,0.5479,5557,152.2466,388.1644,15,0.411,14,0.3836,14,60,1.6438,10882,6139,168.1918,9519,158
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,8,Red,mid,Invictus Gaming,2190,1,5,0,10,17,3,0.4658,0.5479,24670,675.8904,307.2877,16,0.4384,9,0.2466,6,49,1.3425,16822,12079,330.9315,16269,16
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,9,Red,bot,Invictus Gaming,2190,1,6,2,10,17,3,0.4658,0.5479,16510,452.3288,339.6712,10,0.274,13,0.3562,3,42,1.1507,19171,14428,395.2877,15279,35
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,10,Red,sup,Invictus Gaming,2190,1,2,1,14,17,3,0.4658,0.5479,6189,169.5616,206.7397,111,3.0411,33,0.9041,20,192,5.2603,10390,5647,154.7123,8859,0
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,100,Blue,team,Ultra Prime,2190,0,3,17,8,3,17,0.0822,0.5479,37041,1014.8219,2790.8493,137,3.7534,94,2.5753,61,338,9.2603,61767,38051,1042.4932,58407,238
10670-10670_game_1,partial,LPL,2024,0,24/01/2024 11:19,1,14.01,200,Red,team,Invictus Gaming,2190,1,17,3,55,17,3,0.4658,0.5479,68276,1870.5753,1788.8219,168,4.6027,78,2.137,46,391,10.7123,74353,50637,1387.3151,64648,237
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,1,Blue,top,KT Rolster,1878,0,0,6,3,11,23,0.3514,1.0863,7361,235.1757,774.984,14,0.4473,5,0.1597,9,30,0.9585,8889,4782,152.7796,8975,0
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,2,Blue,jng,KT Rolster,1878,0,2,3,8,11,23,0.3514,1.0863,7090,226.5176,1097.4121,36,1.1502,17,0.5431,13,78,2.492,9504,5397,172.4281,8875,147
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,3,Blue,mid,KT Rolster,1878,0,2,5,6,11,23,0.3514,1.0863,9746,311.3738,467.2843,17,0.5431,8,0.2556,6,33,1.0543,10542,6435,205.5911,10450,0
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,4,Blue,bot,KT Rolster,1878,0,1,3,5,11,23,0.3514,1.0863,14596,466.3259,457.5719,16,0.5112,10,0.3195,6,41,1.3099,12162,8055,257.3482,11350,10
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,5,Blue,sup,KT Rolster,1878,0,6,6,5,11,23,0.3514,1.0863,11815,377.476,466.7732,51,1.6294,14,0.4473,16,102,3.2588,10525,6418,205.0479,8850,0
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,6,Red,top,Kwangdong Freecs,1878,1,6,0,12,23,11,0.7348,1.0863,22564,720.8946,554.8243,5,0.1597,4,0.1278,0,18,0.5751,13726,9619,307.3163,12500,10
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,7,Red,jng,Kwangdong Freecs,1878,1,1,6,12,23,11,0.7348,1.0863,8680,277.3163,846.23,14,0.4473,16,0.5112,11,55,1.7572,10575,6468,206.6454,10325,178
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,8,Red,mid,Kwangdong Freecs,1878,1,3,1,7,23,11,0.7348,1.0863,12419,396.7732,391.3099,33,1.0543,16,0.5112,10,62,1.9808,14188,10081,322.0767,12100,12
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,9,Red,bot,Kwangdong Freecs,1878,1,10,2,6,23,11,0.7348,1.0863,15685,501.1182,308.754,18,0.5751,4,0.1278,10,28,0.8946,14307,10200,325.8786,15907,4
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,10,Red,sup,Kwangdong Freecs,1878,1,3,2,18,23,11,0.7348,1.0863,14978,478.5304,309.9042,58,1.853,32,1.0224,15,132,4.2173,10703,6596,210.7348,8975,0
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,100,Blue,team,KT Rolster,1878,0,11,23,27,11,23,0.3514,1.0863,50608,1616.869,3264.0256,134,4.2812,54,1.7252,50,284,9.0735,51622,31088,993.2268,48500,157
LOLTMNT02_29136,complete,LCK,2024,0,24/01/2024 11:40,2,14.01,200,Red,team,Kwangdong Freecs,1878,1,23,11,55,23,11,0.7348,1.0863,74326,2374.6326,2411.0224,128,4.0895,72,2.3003,46,295,9.4249,63499,42965,1372.6837,59807,204
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,1,Blue,top,Invictus Gaming,1864,1,0,0,4,17,7,0.5472,0.7725,6069,195.3541,601.7382,14,0.4506,6,0.1931,3,29,0.9335,11211,7133,229.603,10175,0
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,2,Blue,jng,Invictus Gaming,1864,1,4,2,9,17,7,0.5472,0.7725,12263,394.7318,1154.324,23,0.7403,12,0.3863,13,57,1.8348,11334,7256,233.5622,10259,158
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,3,Blue,mid,Invictus Gaming,1864,1,6,1,9,17,7,0.5472,0.7725,31014,998.3047,563.5622,15,0.4828,9,0.2897,5,39,1.2554,14478,10400,334.7639,12355,16
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,4,Blue,bot,Invictus Gaming,1864,1,5,3,7,17,7,0.5472,0.7725,10141,326.427,409.0558,16,0.515,20,0.6438,8,68,2.1888,13828,9750,313.8412,11654,14
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,5,Blue,sup,Invictus Gaming,1864,1,2,1,13,17,7,0.5472,0.7725,6031,194.1309,433.133,49,1.5773,10,0.3219,18,89,2.8648,9022,4944,159.1416,7950,0
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,6,Red,top,Ultra Prime,1864,0,1,2,0,7,17,0.2253,0.7725,17555,565.0751,798.9914,15,0.4828,7,0.2253,5,47,1.5129,11458,7380,237.5536,11357,9
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,7,Red,jng,Ultra Prime,1864,0,2,5,3,7,17,0.2253,0.7725,9224,296.9099,796.2554,9,0.2897,5,0.1609,7,38,1.2232,9154,5076,163.3906,8845,131
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,8,Red,mid,Ultra Prime,1864,0,1,1,3,7,17,0.2253,0.7725,19804,637.4678,524.2918,10,0.3219,15,0.4828,6,51,1.6416,10548,6470,208.2618,10004,2
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,9,Red,bot,Ultra Prime,1864,0,3,5,3,7,17,0.2253,0.7725,16432,528.927,481.8991,34,1.0944,16,0.515,5,80,2.5751,12739,8661,278.7876,11664,14
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,10,Red,sup,Ultra Prime,1864,0,0,4,7,7,17,0.2253,0.7725,4069,130.9764,241.5773,48,1.5451,12,0.3863,17,105,3.3798,7737,3659,117.779,7635,0
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,100,Blue,team,Invictus Gaming,1864,1,17,7,42,17,7,0.5472,0.7725,65518,2108.9485,3161.8133,117,3.7661,57,1.8348,47,282,9.0773,59873,39482,1270.8798,52393,188
10670-10670_game_2,partial,LPL,2024,0,24/01/2024 12:17,2,14.01,200,Red,team,Ultra Prime,1864,0,7,17,16,7,17,0.2253,0.7725,67085,2159.3884,2843.015,116,3.7339,55,1.7704,40,321,10.3326,51636,31245,1005.7403,49505,156
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,1,Blue,top,KT Rolster,2078,0,0,3,1,10,22,0.2887,0.924,12921,373.0799,840.4042,18,0.5197,8,0.231,7,32,0.924,12195,7680,221.7517,11775,4
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,2,Blue,jng,KT Rolster,2078,0,1,4,7,10,22,0.2887,0.924,9624,277.8826,819.8171,9,0.2599,14,0.4042,8,38,1.0972,10323,5808,167.6997,9800,158
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,3,Blue,mid,KT Rolster,2078,0,2,4,7,10,22,0.2887,0.924,15248,440.2695,555.794,10,0.2887,6,0.1732,5,27,0.7796,13752,9237,266.7084,13325,18
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,4,Blue,bot,KT Rolster,2078,0,3,7,3,10,22,0.2887,0.924,13068,377.3244,559.5188,19,0.5486,11,0.3176,7,39,1.1261,14164,9649,278.6044,14150,13
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,5,Blue,sup,KT Rolster,2078,0,4,4,5,10,22,0.2887,0.924,8392,242.3099,531.2512,120,3.4649,54,1.5592,21,220,6.3523,10708,6193,178.8162,9425,1
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,6,Red,top,Kwangdong Freecs,2078,1,2,0,4,22,10,0.6352,0.924,16632,480.231,440.7892,12,0.3465,10,0.2887,7,36,1.0395,15225,10710,309.2397,14135,7
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,7,Red,jng,Kwangdong Freecs,2078,1,3,3,14,22,10,0.6352,0.924,14891,429.9615,1162.3773,21,0.6064,24,0.693,10,72,2.0789,13689,9174,264.8893,12350,194
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,8,Red,mid,Kwangdong Freecs,2078,1,7,1,6,22,10,0.6352,0.924,25021,722.4543,340.8566,19,0.5486,20,0.5775,6,56,1.6169,18592,14077,406.4581,16700,8
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,9,Red,bot,Kwangdong Freecs,2078,1,9,3,8,22,10,0.6352,0.924,23598,681.3667,532.666,22,0.6352,22,0.6352,11,49,1.4148,16532,12017,346.9779,15825,17
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,10,Red,sup,Kwangdong Freecs,2078,1,1,3,18,22,10,0.6352,0.924,6106,176.3041,439.3744,96,2.7719,21,0.6064,16,130,3.7536,10301,5786,167.0645,8900,0
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,100,Blue,team,KT Rolster,2078,0,10,22,23,10,22,0.2887,0.924,59253,1710.8662,3306.7854,176,5.0818,93,2.6853,48,356,10.2791,61142,38568,1113.6092,58475,194
LOLTMNT02_29165,complete,LCK,2024,0,24/01/2024 12:34,3,14.01,200,Red,team,Kwangdong Freecs,2078,1,22,10,50,22,10,0.6352,0.924,86248,2490.3176,2916.0635,170,4.9086,97,2.8008,50,343,9.9038,74339,51765,1494.6583,67910,226
LOLTMNT05_13361,complete,UL,2024,0,24/01/2024 16:59,1,14.01,1,Blue,top,GRP Esports,1916,1,6,3,10,26,12,0.8142,1.1587,28606,895.8038,696.7328,13,0.4071,1,0.0313,8,29,0.9081,12482,8298,259.8539,11520,30
LOLTMNT05_13361,complete,UL,2024,0,24/01/2024 16:59,1,14.01,2,Blue,jng,GRP Esports,1916,1,3,2,16,26,12,0.8142,1.1587,9911,310.3653,855.4697,6,0.1879,4,0.1253,4,35,1.096,10530,6346,198.7265,9100,120
LOLTMNT05_13361,complete,UL,2024,0,24/01/2024 16:59,1,14.01,3,Blue,mid,GRP Esports,1916,1,4,1,14,26,12,0.8142,1.1587,23451,734.3737,446.7432,11,0.3445,11,0.3445,2,40,1.2526,14036,9852,308.5177,12910,12
LOLTMNT05_13361,complete,UL,2024,0,24/01/2024 16:59,1,14.01,4,Blue,bot,GRP Esports,1916,1,12,2,6,26,12,0.8142,1.1587,31035,971.8685,425.2296,15,0.4697,5,0.1566,4,40,1.2526,16837,12653,396.2317,15400,4
LOLTMNT05_13361,complete,UL,2024,0,24/01/2024 16:59,1,14.01,5,Blue,sup,GRP Esports,1916,1,1,4,15,26,12,0.8142,1.1587,5941,186.0438,672.2129,45,1.4092,8,0.2505,8,86,2.6931,8904,4720,147.8079,7400,0
LOLTMNT05_13361,complete,UL,2024,0,24/01/2024 16:59,1,14.01,6,Red,top,Back2TheGame,1916,0,4,7,2,11,26,0.3445,1.1587,15842,496.096,954.8017,9,0.2818,3,0.0939,1,18,0.5637,9832,5648,176.8685,8775,0
